	sample	lambda
428	('ZOZOW1T', 135, 'HMP2_J45205_1_ST_T0_B0_0120_ZOZOW1T-4026-1_APATM.biom')	1.0
429	('ZOZOW1T', 139, 'HMP2_J45206_1_ST_T0_B0_0120_ZOZOW1T-4026-5_APATM.biom')	1.0
430	('ZOZOW1T', 139, 'HMP2_J45206_1_ST_T0_B0_0120_ZOZOW1T-4026.5_B86HB.biom')	1.0
431	('ZOZOW1T', 999, 'HMP2_J45207_1_ST_T0_B0_0120_ZOZOW1T-E11-1A_APATM.biom')	1.0
432	('ZOZOW1T', 141, 'HMP2_J45208_1_ST_T0_B0_0120_ZOZOW1T-6041-1_APATM.biom')	1.0
433	('ZOZOW1T', 142, 'HMP2_J45209_1_ST_T0_B0_0120_ZOZOW1T-6041-2_APATM.biom')	1.0
434	('ZOZOW1T', 145, 'HMP2_J45210_1_ST_T0_B0_0120_ZOZOW1T-6041-5_APATM.biom')	1.0
435	('ZOZOW1T', 147, 'HMP2_J45211_1_ST_T0_B0_0120_ZOZOW1T-6042-1_APATM.biom')	1.0
436	('ZOZOW1T', 148, 'HMP2_J45212_1_ST_T0_B0_0120_ZOZOW1T-6042-1-1_APATM.biom')	1.0
437	('ZOZOW1T', 149, 'HMP2_J45213_1_ST_T0_B0_0120_ZOZOW1T-6042-2_APATM.biom')	1.0
438	('ZOZOW1T', 164, 'HMP2_J45214_1_ST_T0_B0_0120_ZOZOW1T-6047-3_APATM.biom')	1.0
439	('ZOZOW1T', 167, 'HMP2_J45215_1_ST_T0_B0_0120_ZOZOW1T-7011-1_APATM.biom')	1.0
440	('ZOZOW1T', 167, 'HMP2_J45215_1_ST_T0_B0_0120_ZOZOW1T-7011.1_B86HB.biom')	1.0
441	('ZOZOW1T', 170, 'HMP2_J45216_1_ST_T0_B0_0120_ZOZOW1T-7012B_APATM.biom')	1.0
442	('ZOZOW1T', 172, 'HMP2_J45217_1_ST_T0_B0_0120_ZOZOW1T-7013B_APATM.biom')	1.0
443	('ZOZOW1T', 175, 'HMP2_J45218_1_ST_T0_B0_0120_ZOZOW1T-7014-1_APATM.biom')	1.0
444	('ZOZOW1T', 180, 'HMP2_J45219_1_ST_T0_B0_0120_ZOZOW1T-7016-1_APATM.biom')	1.0
445	('ZOZOW1T', 88, 'HMP2_J45220_1_ST_T0_B0_0120_ZOZOW1T-6031_APATM.biom')	1.0
446	('ZOZOW1T', 91, 'HMP2_J45221_1_ST_T0_B0_0120_ZOZOW1T-6032A_APATM.biom')	1.0
447	('ZOZOW1T', 93, 'HMP2_J45222_1_ST_T0_B0_0120_ZOZOW1T-6032-1_APATM.biom')	1.0
448	('ZOZOW1T', 97, 'HMP2_J45223_1_ST_T0_B0_0120_ZOZOW1T-6033-2A_APATM.biom')	1.0
449	('ZOZOW1T', 97, 'HMP2_J45224_1_ST_T0_B0_0120_ZOZOW1T-6033-2B_APATM.biom')	1.0
450	('ZOZOW1T', 98, 'HMP2_J45225_1_ST_T0_B0_0120_ZOZOW1T-6033-4_APATM.biom')	1.0
451	('ZOZOW1T', 99, 'HMP2_J45226_1_ST_T0_B0_0120_ZOZOW1T-6034A_APATM.biom')	1.0
452	('ZOZOW1T', 105, 'HMP2_J45227_1_ST_T0_B0_0120_ZOZOW1T-6037_APATM.biom')	1.0
453	('ZOZOW1T', 106, 'HMP2_J45228_1_ST_T0_B0_0120_ZOZOW1T-6037-1_APATM.biom')	1.0
454	('ZOZOW1T', 108, 'HMP2_J45229_1_ST_T0_B0_0120_ZOZOW1T-6037-3_APATM.biom')	1.0
455	('ZOZOW1T', 112, 'HMP2_J45230_1_ST_T0_B0_0120_ZOZOW1T-1021_APATM.biom')	1.0
456	('ZOZOW1T', 113, 'HMP2_J45231_1_ST_T0_B0_0120_ZOZOW1T-1022_APATM.biom')	1.0
457	('ZOZOW1T', 114, 'HMP2_J45232_1_ST_T0_B0_0120_ZOZOW1T-1022-1_APATM.biom')	1.0
458	('ZOZOW1T', 115, 'HMP2_J45233_1_ST_T0_B0_0120_ZOZOW1T-1023_APATM.biom')	1.0
459	('ZOZOW1T', 116, 'HMP2_J45234_1_ST_T0_B0_0120_ZOZOW1T-1024-1_APATM.biom')	1.0
460	('ZOZOW1T', 118, 'HMP2_J45235_1_ST_T0_B0_0120_ZOZOW1T-4021_APATM.biom')	1.0
461	('ZOZOW1T', 119, 'HMP2_J45236_1_ST_T0_B0_0120_ZOZOW1T-4021-1A_APATM.biom')	1.0
462	('ZOZOW1T', 119, 'HMP2_J45236_1_ST_T0_B0_0120_ZOZOW1T-4021.1A_B86HB.biom')	1.0
463	('ZOZOW1T', 119, 'HMP2_J45237_1_ST_T0_B0_0120_ZOZOW1T-4021-1B_APATM.biom')	1.0
464	('ZOZOW1T', 84, 'HMP2_J45238_1_ST_T0_B0_0120_ZOZOW1T-6027-4_APAJ2.biom')	1.0
465	('ZOZOW1T', 86, 'HMP2_J45239_1_ST_T0_B0_0120_ZOZOW1T-86-1_APAJ2.biom')	1.0
466	('ZOZOW1T', 92, 'HMP2_J45240_1_ST_T0_B0_0120_ZOZOW1T-6032B_APAJ2.biom')	1.0
467	('ZOZOW1T', 94, 'HMP2_J45241_1_ST_T0_B0_0120_ZOZOW1T-6032-2_APATM.biom')	1.0
468	('ZOZOW1T', 99, 'HMP2_J45242_1_ST_T0_B0_0120_ZOZOW1T-6034B_APAJ2.biom')	1.0
469	('ZOZOW1T', 101, 'HMP2_J45243_1_ST_T0_B0_0120_ZOZOW1T-6035-1_APAJ2.biom')	1.0
470	('ZOZOW1T', 102, 'HMP2_J45244_1_ST_T0_B0_0120_ZOZOW1T-6035-2_APAJ2.biom')	1.0
471	('ZOZOW1T', 104, 'HMP2_J45245_1_ST_T0_B0_0120_ZOZOW1T-6036-1_APAJ2.biom')	1.0
472	('ZOZOW1T', 107, 'HMP2_J45246_1_ST_T0_B0_0120_ZOZOW1T-6037-2_APATM.biom')	1.0
473	('ZOZOW1T', 109, 'HMP2_J45247_1_ST_T0_B0_0120_ZOZOW1T-6038_APAJ2.biom')	1.0
474	('ZOZOW1T', 110, 'HMP2_J45248_1_ST_T0_B0_0120_ZOZOW1T-6038-1_APAJ2.biom')	1.0
475	('ZOZOW1T', 121, 'HMP2_J45249_1_ST_T0_B0_0120_ZOZOW1T-4023_APAJ2.biom')	1.0
476	('ZOZOW1T', 122, 'HMP2_J45250_1_ST_T0_B0_0120_ZOZOW1T-4023-1_APAJ2.biom')	1.0
477	('ZOZOW1T', 123, 'HMP2_J45251_1_ST_T0_B0_0120_ZOZOW1T-4023-3_APAJ2.biom')	1.0
478	('ZOZOW1T', 125, 'HMP2_J45252_1_ST_T0_B0_0120_ZOZOW1T-4024-1_APAJ2.biom')	1.0
479	('ZOZOW1T', 128, 'HMP2_J45253_1_ST_T0_B0_0120_ZOZOW1T-4025-2_APAJ2.biom')	1.0
480	('ZOZOW1T', 66, 'HMP2_J45257_1_ST_T0_B0_0120_ZOZOW1T-6021-1_APAJ2.biom')	1.0
481	('ZOZOW1T', 67, 'HMP2_J45258_1_ST_T0_B0_0120_ZOZOW1T-6021-2_APAJ2.biom')	1.0
482	('ZOZOW1T', 70, 'HMP2_J45260_1_ST_T0_B0_0120_ZOZOW1T-6022-1_APATM.biom')	1.0
483	('ZOZOW1T', 71, 'HMP2_J45261_1_ST_T0_B0_0120_ZOZOW1T-6022-2_APATM.biom')	1.0
484	('ZOZOW1T', 72, 'HMP2_J45262_1_ST_T0_B0_0120_ZOZOW1T-695_APATM.biom')	1.0
485	('ZOZOW1T', 74, 'HMP2_J45264_1_ST_T0_B0_0120_ZOZOW1T-6023-1_APATM.biom')	1.0
486	('ZOZOW1T', 75, 'HMP2_J45265_1_ST_T0_B0_0120_ZOZOW1T-6023-2_APAJ2.biom')	1.0
487	('ZOZOW1T', 76, 'HMP2_J45266_1_ST_T0_B0_0120_ZOZOW1T-6024_APATM.biom')	1.0
488	('ZOZOW1T', 999, 'HMP2_J45267_1_ST_T0_B0_0120_ZOZOW1T-6024A_APAJ2.biom')	1.0
489	('ZOZOW1T', 999, 'HMP2_J45268_1_ST_T0_B0_0120_ZOZOW1T-6024B_APAJ2.biom')	1.0
490	('ZOZOW1T', 77, 'HMP2_J45269_1_ST_T0_B0_0120_ZOZOW1T-6025_APAJ2.biom')	1.0
491	('ZOZOW1T', 79, 'HMP2_J45270_1_ST_T0_B0_0120_ZOZOW1T-6026-2_APAJ2.biom')	1.0
492	('ZOZOW1T', 81, 'HMP2_J45271_1_ST_T0_B0_0120_ZOZOW1T-6027-1_APATM.biom')	1.0
493	('ZOZOW1T', 87, 'HMP2_J45272_1_ST_T0_B0_0120_ZOZOW1T-86-2_APAJ2.biom')	1.0
494	('ZOZOW1T', 89, 'HMP2_J45273_1_ST_T0_B0_0120_ZOZOW1T-6031-1_APATM.biom')	1.0
495	('ZOZOW1T', 95, 'HMP2_J45274_1_ST_T0_B0_0120_ZOZOW1T-6033_APATM.biom')	1.0
496	('ZOZOW1T', 96, 'HMP2_J45275_1_ST_T0_B0_0120_ZOZOW1T-6033-1_APATM.biom')	1.0
497	('ZN9YTFN', 28, 'HMP2_J45276_1_ST_T0_B0_0120_ZN9YTFN-09_APATM.biom')	1.0
498	('ZN3TBJM', 26, 'HMP2_J45277_1_ST_T0_B0_0120_ZN3TBJM-2034_APATM.biom')	1.0
499	('ZTL5S2Y', 4, 'HMP2_J45280_1_ST_T0_B0_0120_ZTL5S2Y-04_APATM.biom')	1.0
500	('ZRB0F6P', 8, 'HMP2_J45281_1_ST_T0_B0_0120_ZRB0F6P-6021_APATM.biom')	1.0
501	('ZRA5YD8', 7, 'HMP2_J45282_1_ST_T0_B0_0120_ZRA5YD8-1021_APATM.biom')	1.0
502	('ZR3WH7V', 11, 'HMP2_J45283_1_ST_T0_B0_0120_ZR3WH7V-6023_APATM.biom')	1.0
503	('ZR3WH7V', 12, 'HMP2_J45284_1_ST_T0_B0_0120_ZR3WH7V-6024_APATM.biom')	1.0
504	('ZR3WH7V', 13, 'HMP2_J45285_1_ST_T0_B0_0120_ZR3WH7V-6025_APATM.biom')	1.0
505	('ZQMVU4Q', 1, 'HMP2_J45286_1_ST_T0_B0_0120_ZQMVU4Q-01_APATM.biom')	1.0
506	('ZOZOW1T', 78, 'HMP2_J45287_1_ST_T0_B0_0120_ZOZOW1T-6025-1_APATM.biom')	1.0
507	('ZOZOW1T', 83, 'HMP2_J45288_1_ST_T0_B0_0120_ZOZOW1T-6027-3_APATM.biom')	1.0
508	('ZVNCGHM', 14, 'HMP2_J45307_1_ST_T0_B0_0120_ZVNCGHM-6022_APB4D.biom')	1.0
509	('ZLPZS0H', 1, 'HMP2_J45309_1_ST_T0_B0_0120_ZLPZS0H-05_APB4D.biom')	1.0
510	('ZL63I8R', 6, 'HMP2_J45310_1_ST_T0_B0_0120_ZL63I8R-09_APB4D.biom')	1.0
511	('ZNED4XZ', 10, 'HMP2_J45313_1_ST_T0_B0_0120_ZNED4XZ-4015_APB4D.biom')	1.0
512	('ZNED4XZ', 2, 'HMP2_J45315_1_ST_T0_B0_0120_ZNED4XZ-02_APB4D.biom')	1.0
513	('ZX52KVK', 3, 'HMP2_J45317_1_ST_T0_B0_0120_ZX52KVK-4011_APB4D.biom')	1.0
514	('ZY9XQJP', 1, 'HMP2_J45318_1_ST_T0_B0_0120_ZY9XQJP-01_APB4D.biom')	1.0
515	('ZX52KVK', 4, 'HMP2_J45319_1_ST_T0_B0_0120_ZX52KVK-4012_APB4D.biom')	1.0
516	('ZM8YXDM', 2, 'HMP2_J45326_1_ST_T0_B0_0120_ZM8YXDM-02_APB4D.biom')	1.0
517	('ZNED4XZ', 8, 'HMP2_J45327_1_ST_T0_B0_0120_ZNED4XZ-4013_APB4D.biom')	1.0
518	('ZNED4XZ', 1, 'HMP2_J45328_1_ST_T0_B0_0120_ZNED4XZ-01_APB4D.biom')	1.0
519	('ZLPZS0H', 2, 'HMP2_J45329_1_ST_T0_B0_0120_ZLPZS0H-06_APB4D.biom')	1.0
520	('ZYU89T9', 2, 'HMP2_J45333_1_ST_T0_B0_0120_ZYU89T9-02_APB4D.biom')	1.0
521	('ZXHCGKV', 1, 'HMP2_J45334_1_ST_T0_B0_0120_ZXHCGKV-01_APB4D.biom')	1.0
522	('ZX52KVK', 7, 'HMP2_J45335_1_ST_T0_B0_0120_ZX52KVK-4015_APB4D.biom')	1.0
523	('ZNED4XZ', 6, 'HMP2_J45336_1_ST_T0_B0_0120_ZNED4XZ-4011_APB4D.biom')	1.0
524	('ZL63I8R', 4, 'HMP2_J45337_1_ST_T0_B0_0120_ZL63I8R-06_APB4D.biom')	1.0
525	('ZYHHR4Z', 1, 'HMP2_J45339_1_ST_T0_B0_0120_ZYHHR4Z-01_APB4D.biom')	1.0
526	('ZYU89T9', 1, 'HMP2_J45340_1_ST_T0_B0_0120_ZYU89T9-01_APB4D.biom')	1.0
527	('ZNED4XZ', 7, 'HMP2_J45341_1_ST_T0_B0_0120_ZNED4XZ-4012_APB4D.biom')	1.0
528	('ZXHCGKV', 2, 'HMP2_J45347_1_ST_T0_B0_0120_ZXHCGKV-02_APB4D.biom')	1.0
529	('ZJTKAE3', 7, 'HMP2_J45349_1_ST_T0_B0_0120_ZJTKAE3-2013_APB4D.biom')	1.0
530	('ZLTUJTN', 8, 'HMP2_J45350_1_ST_T0_B0_0120_ZLTUJTN-2013_APB4D.biom')	1.0
531	('ZMBH10Z', 5, 'HMP2_J45352_1_ST_T0_B0_0120_ZMBH10Z-05_APB4D.biom')	1.0
532	('ZLTUJTN', 7, 'HMP2_J45353_1_ST_T0_B0_0120_ZLTUJTN-2012_APB4D.biom')	1.0
533	('ZWHMV5E', 1, 'HMP2_J45354_1_ST_T0_B0_0120_ZWHMV5E-01_APB4D.biom')	1.0
534	('ZKVR426', 12, 'HMP2_J45355_1_ST_T0_B0_0120_ZKVR426-2011_APB4D.biom')	1.0
535	('ZUPAQVU', 1, 'HMP2_J45357_1_ST_T0_B0_0120_ZUPAQVU-01_APB4D.biom')	1.0
536	('ZY39SN0', 4, 'HMP2_J45362_1_ST_T0_B0_0120_ZY39SN0-3011_APB4D.biom')	1.0
537	('ZM8YXDM', 3, 'HMP2_J45363_1_ST_T0_B0_0120_ZM8YXDM-03_APB4D.biom')	1.0
538	('ZX52KVK', 1, 'HMP2_J45371_1_ST_T0_B0_0120_ZX52KVK-01_APB4D.biom')	1.0
539	('ZY39SN0', 2, 'HMP2_J45372_1_ST_T0_B0_0120_ZY39SN0-02_APB4D.biom')	1.0
540	('ZLTUJTN', 6, 'HMP2_J45375_1_ST_T0_B0_0120_ZLTUJTN-2011_APB4D.biom')	1.0
541	('ZY39SN0', 1, 'HMP2_J45376_1_ST_T0_B0_0120_ZY39SN0-01_APB4D.biom')	1.0
542	('ZL63I8R', 2, 'HMP2_J45378_1_ST_T0_B0_0120_ZL63I8R-04_APB4D.biom')	1.0
543	('ZV14SIB', 1, 'HMP2_J45380_1_ST_T0_B0_0120_ZV14SIB-01_APB4D.biom')	1.0
544	('ZK4CK8Y', 7, 'HMP2_J45382_1_ST_T0_B0_0120_ZK4CK8Y-07_APB4D.biom')	1.0
545	('ZLZQMEV', 10, 'HMP2_J45388_1_ST_T0_B0_0120_ZLZQMEV-06_APB4D.biom')	1.0
546	('ZNED4XZ', 9, 'HMP2_J45392_1_ST_T0_B0_0120_ZNED4XZ-4014_APB4D.biom')	1.0
547	('ZVTCAK9', 1, 'HMP2_J45393_1_ST_T0_B0_0120_ZVTCAK9-01X_APB4D.biom')	1.0
548	('ZVC4YUG', 1, 'HMP2_J45395_1_ST_T0_B0_0120_ZVC4YUG-01_APB4D.biom')	1.0
549	('ZVC4YUG', 2, 'HMP2_J45401_1_ST_T0_B0_0120_ZVC4YUG-02_APB4D.biom')	1.0
550	('ZVGW5FI', 999, 'HMP2_J45406_1_ST_T0_B0_0120_ZVGW5FI-01X_APB4D.biom')	1.0
551	('ZN9YTFN', 8, 'HMP2_J45408_1_ST_T0_B0_0120_ZN9YTFN-04_APB4D.biom')	1.0
552	('ZVNCGHM', 13, 'HMP2_J45411_1_ST_T0_B0_0120_ZVNCGHM-6021_APB4D.biom')	1.0
553	('ZN9TKCJ', 2, 'HMP2_J45420_1_ST_T0_B0_0120_ZN9TKCJ-02_APB4D.biom')	1.0
554	('ZY9XQJP', 3, 'HMP2_J45423_1_ST_T0_B0_0120_ZY9XQJP-03_APB4D.biom')	1.0
555	('ZOBX723', 1, 'HMP2_J45426_1_ST_T0_B0_0120_ZOBX723-02_APB4D.biom')	1.0
556	('ZOBX723', 8, 'HMP2_J45427_1_ST_T0_B0_0120_ZOBX723-1023_APB4D.biom')	1.0
557	('ZVNCGHM', 6, 'HMP2_J45429_1_ST_T0_B0_0120_ZVNCGHM-5011_APB4D.biom')	1.0
558	('ZX52KVK', 6, 'HMP2_J45430_1_ST_T0_B0_0120_ZX52KVK-4014_APB4D.biom')	1.0
559	('ZLYEM2C', 5, 'HMP2_J45432_1_ST_T0_B0_0120_ZLYEM2C-03_APB4D.biom')	1.0
560	('ZX52KVK', 5, 'HMP2_J45433_1_ST_T0_B0_0120_ZX52KVK-4013_APB4D.biom')	1.0
561	('ZJXC41N', 4, 'HMP2_J45436_1_ST_T0_B0_0120_ZJXC41N-04_APB4D.biom')	1.0
562	('ZLTUJTN', 3, 'HMP2_J45437_1_ST_T0_B0_0120_ZLTUJTN-07_APB4D.biom')	1.0
563	('ZL63I8R', 3, 'HMP2_J45446_1_ST_T0_B0_0120_ZL63I8R-05_APB4D.biom')	1.0
564	('ZJXC41N', 1, 'HMP2_J45449_1_ST_T0_B0_0120_ZJXC41N-03_APB4D.biom')	1.0
565	('ZL63I8R', 5, 'HMP2_J45452_1_ST_T0_B0_0120_ZL63I8R-07_APB4D.biom')	1.0
566	('ZLTUJTN', 5, 'HMP2_J45455_1_ST_T0_B0_0120_ZLTUJTN-09_APB4D.biom')	1.0
567	('ZL9BTWF', 16, 'HMP2_J45459_1_ST_T0_B0_0120_ZL9BTWF-10_APB4D.biom')	1.0
568	('ZL63I8R', 11, 'HMP2_J45460_1_ST_T0_B0_0120_ZL63I8R-1011_APB4D.biom')	1.0
569	('ZLTUJTN', 2, 'HMP2_J45463_1_ST_T0_B0_0120_ZLTUJTN-06_APB4D.biom')	1.0
570	('ZVNCGHM', 23, 'HMP2_J45467_1_ST_T0_B0_0120_ZVNCGHM-6034_APB4D.biom')	1.0
571	('ZUL3S6O', 10, 'HMP2_J45468_1_ST_T0_B0_0120_ZUL3S6O-6024_APB4D.biom')	1.0
572	('ZN9YTFN', 17, 'HMP2_J45469_1_ST_T0_B0_0120_ZN9YTFN-6023_APB4D.biom')	1.0
573	('ZJTKAE3', 17, 'HMP2_J45470_1_ST_T0_B0_0120_ZJTKAE3-6021_APB4D.biom')	1.0
574	('ZVM4N7A', 5, 'HMP2_J45471_1_ST_T0_B0_0120_ZVM4N7A-6012-AL1_AWBGH.biom')	1.0
575	('ZVM4N7A', 8, 'HMP2_J45472_1_ST_T0_B0_0120_ZVM4N7A-6015_AWBGH.biom')	1.0
576	('ZJTKAE3', 11, 'HMP2_J45475_1_ST_T0_B0_0120_ZJTKAE3-6012_APA62.biom')	1.0
577	('ZL63I8R', 12, 'HMP2_J45476_1_ST_T0_B0_0120_ZL63I8R-11_APA62.biom')	1.0
578	('ZSUQ08V', 1, 'HMP2_J45477_1_ST_T0_B0_0120_ZSUQ08V-01_APA62.biom')	1.0
579	('ZTL5S2Y', 1, 'HMP2_J45478_1_ST_T0_B0_0120_ZTL5S2Y-01_APA62.biom')	1.0
580	('ZVNCGHM', 24, 'HMP2_J45479_1_ST_T0_B0_0120_ZVNCGHM-6035_APA62.biom')	1.0
581	('ZN9YTFN', 20, 'HMP2_J45480_1_ST_T0_B0_0120_ZN9YTFN-6026_APA62.biom')	1.0
582	('ZJTKAE3', 14, 'HMP2_J45481_1_ST_T0_B0_0120_ZJTKAE3-6014_APA62.biom')	1.0
583	('ZVM4N7A', 9, 'HMP2_J45482_1_ST_T0_B0_0120_ZVM4N7A-6016_APA62.biom')	1.0
584	('ZW61YGW', 4, 'HMP2_J45483_1_ST_T0_B0_0120_ZW61YGW-04_APA62.biom')	1.0
585	('ZLPZS0H', 6, 'HMP2_J45484_1_ST_T0_B0_0120_ZLPZS0H-10_APA62.biom')	1.0
586	('ZVM4N7A', 4, 'HMP2_J45486_1_ST_T0_B0_0120_ZVM4N7A-6011_AWBGH.biom')	1.0
587	('ZYU89T9', 8, 'HMP2_J45490_1_ST_T0_B0_0120_ZYU89T9-3012_APA62.biom')	1.0
588	('ZMBVNFM', 16, 'HMP2_J45491_1_ST_T0_B0_0120_ZMBVNFM-07_APA62.biom')	1.0
589	('ZN9YTFN', 14, 'HMP2_J45493_1_ST_T0_B0_0120_ZN9YTFN-6016_APA62.biom')	1.0
590	('ZUL3S6O', 5, 'HMP2_J45494_1_ST_T0_B0_0120_ZUL3S6O-6014_APA62.biom')	1.0
591	('ZVNCGHM', 16, 'HMP2_J45497_1_ST_T0_B0_0120_ZVNCGHM-6024_APA62.biom')	1.0
592	('ZTXWLP3', 2, 'HMP2_J45498_1_ST_T0_B0_0120_ZTXWLP3-02_APA62.biom')	1.0
593	('ZVNCGHM', 17, 'HMP2_J45499_1_ST_T0_B0_0120_ZVNCGHM-6025_APA62.biom')	1.0
594	('ZJTKAE3', 19, 'HMP2_J45501_1_ST_T0_B0_0120_ZJTKAE3-6023_APA62.biom')	1.0
595	('ZTTL3YH', 1, 'HMP2_J45502_1_ST_T0_B0_0120_ZTTL3YH-01_APA62.biom')	1.0
596	('ZY39SN0', 6, 'HMP2_J45503_1_ST_T0_B0_0120_ZY39SN0-04_APA62.biom')	1.0
597	('ZVNCGHM', 15, 'HMP2_J45504_1_ST_T0_B0_0120_ZVNCGHM-6023_APA62.biom')	1.0
598	('ZUF48YS', 2, 'HMP2_J45505_1_ST_T0_B0_0120_ZUF48YS-02_APA62.biom')	1.0
599	('ZTUO1AO', 1, 'HMP2_J45506_1_ST_T0_B0_0120_ZTUO1AO-01_APA62.biom')	1.0
600	('ZVM4N7A', 7, 'HMP2_J45507_1_ST_T0_B0_0120_ZVM4N7A-6014_AWBGH.biom')	1.0
601	('ZMBVNFM', 15, 'HMP2_J45508_1_ST_T0_B0_0120_ZMBVNFM-1015_APA62.biom')	1.0
602	('ZM7JY3G', 7, 'HMP2_J45509_1_ST_T0_B0_0120_ZM7JY3G-08_APA62.biom')	1.0
603	('ZVBQY1N', 2, 'HMP2_J45512_1_ST_T0_B0_0120_ZVBQY1N-02_APA62.biom')	1.0
604	('ZLZQMEV', 11, 'HMP2_J45513_1_ST_T0_B0_0120_ZLZQMEV-07_APA62.biom')	1.0
605	('ZJTKAE3', 11, 'HMP2_J45514_1_ST_T0_B0_0120_ZJTKAE3-6011_APA62.biom')	1.0
606	('ZVM4N7A', 5, 'HMP2_J45515_1_ST_T0_B0_0120_ZVM4N7A-6012-AL2_AWBGH.biom')	1.0
607	('ZN9YTFN', 23, 'HMP2_J45516_1_ST_T0_B0_0120_ZN9YTFN-6033_APA62.biom')	1.0
608	('ZY9XQJP', 4, 'HMP2_J45519_1_ST_T0_B0_0120_ZY9XQJP-05_APA62.biom')	1.0
609	('ZJTKAE3', 13, 'HMP2_J45521_1_ST_T0_B0_0120_ZJTKAE3-6013_APA62.biom')	1.0
610	('ZJTKAE3', 22, 'HMP2_J45522_1_ST_T0_B0_0120_ZJTKAE3-6026_APA62.biom')	1.0
611	('ZV14SIB', 3, 'HMP2_J45523_1_ST_T0_B0_0120_ZV14SIB-03_APA62.biom')	1.0
612	('ZJTKAE3', 15, 'HMP2_J45524_1_ST_T0_B0_0120_ZJTKAE3-6015_APA62.biom')	1.0
613	('ZVM4N7A', 6, 'HMP2_J45525_1_ST_T0_B0_0120_ZVM4N7A-6013_AWBGH.biom')	1.0
614	('ZLTUJTN', 12, 'HMP2_J45527_1_ST_T0_B0_0120_ZLTUJTN-12_APA62.biom')	1.0
615	('ZN9YTFN', 22, 'HMP2_J45528_1_ST_T0_B0_0120_ZN9YTFN-6032_APA62.biom')	1.0
616	('ZVBQY1N', 7, 'HMP2_J45529_1_ST_T0_B0_0120_ZVBQY1N-04_APA62.biom')	1.0
617	('ZUL3S6O', 11, 'HMP2_J45530_1_ST_T0_B0_0120_ZUL3S6O-6025_APA62.biom')	1.0
618	('ZVTCAK9', 4, 'HMP2_J45532_1_ST_T0_B0_0120_ZVTCAK9-03_APA62.biom')	1.0
619	('ZL9BTWF', 18, 'HMP2_J45534_1_ST_T0_B0_0120_ZL9BTWF-11_APA62.biom')	1.0
620	('ZJTKAE3', 18, 'HMP2_J45537_1_ST_T0_B0_0120_ZJTKAE3-6022_APA62.biom')	1.0
621	('ZUL3S6O', 12, 'HMP2_J45538_1_ST_T0_B0_0120_ZUL3S6O-6026_APA62.biom')	1.0
622	('ZM7JY3G', 8, 'HMP2_J45539_1_ST_T0_B0_0120_ZM7JY3G-09_APA62.biom')	1.0
623	('ZTXY83G', 2, 'HMP2_J45540_1_ST_T0_B0_0120_ZTXY83G-02_APA62.biom')	1.0
624	('ZVNCGHM', 25, 'HMP2_J45541_1_ST_T0_B0_0120_ZVNCGHM-6036_APA62.biom')	1.0
625	('ZXKBAO5', 3, 'HMP2_J45542_1_ST_T0_B0_0120_ZXKBAO5-04_APA62.biom')	1.0
626	('ZK4CK8Y', 8, 'HMP2_J45543_1_ST_T0_B0_0120_ZK4CK8Y-08_APA62.biom')	1.0
627	('ZY7IW45', 11, 'HMP2_J45545_1_ST_T0_B0_0120_ZY7IW45-05_APA62.biom')	1.0
628	('ZXHCGKV', 4, 'HMP2_J45546_1_ST_T0_B0_0120_ZXHCGKV-05_APA62.biom')	1.0
629	('ZN3TBJM', 21, 'HMP2_J45547_1_ST_T0_B0_0120_ZN3TBJM-2024-AL2_APA62.biom')	1.0
630	('ZVM4N7A', 10, 'HMP2_J45548_1_ST_T0_B0_0120_ZVM4N7A-6021_APA62.biom')	1.0
631	('ZN9YTFN', 19, 'HMP2_J45549_1_ST_T0_B0_0120_ZN9YTFN-6025_APA62.biom')	1.0
632	('ZUL3S6O', 9, 'HMP2_J45551_1_ST_T0_B0_0120_ZUL3S6O-6023_APA62.biom')	1.0
633	('ZN9YTFN', 18, 'HMP2_J45552_1_ST_T0_B0_0120_ZN9YTFN-6024_APA62.biom')	1.0
634	('ZJTKAE3', 21, 'HMP2_J45553_1_ST_T0_B0_0120_ZJTKAE3-6025_APA62.biom')	1.0
635	('ZWCZHHY', 5, 'HMP2_J45554_1_ST_T0_B0_0120_ZWCZHHY-05_APATM.biom')	1.0
636	('ZLZQMEV', 12, 'HMP2_J45555_1_ST_T0_B0_0120_ZLZQMEV-08_APA62.biom')	1.0
637	('ZYXQKWY', 4, 'HMP2_J45556_1_ST_T0_B0_0120_ZYXQKWY-04_APA62.biom')	1.0
638	('ZVM4N7A', 12, 'HMP2_J45557_1_ST_T0_B0_0120_ZVM4N7A-6023_APA62.biom')	1.0
639	('ZN9YTFN', 21, 'HMP2_J45558_1_ST_T0_B0_0120_ZN9YTFN-6031_APA62.biom')	1.0
640	('ZSOZWGV', 1, 'HMP2_J45559_1_ST_T0_B0_0120_ZSOZWGV-01_APA62.biom')	1.0
641	('ZUPAQVU', 3, 'HMP2_J45560_1_ST_T0_B0_0120_ZUPAQVU-03_APA62.biom')	1.0
642	('ZVNCGHM', 22, 'HMP2_J45561_1_ST_T0_B0_0120_ZVNCGHM-6033_APA62.biom')	1.0
643	('ZTL5S2Y', 2, 'HMP2_J45562_1_ST_T0_B0_0120_ZTL5S2Y-02_APA62.biom')	1.0
