	sample	lambda
426	('ZOZOW1T', 128, 'HMP2_J45253_1_ST_T0_B0_0120_ZOZOW1T-4025-2_APAJ2.biom')	0.0
427	('ZOZOW1T', 66, 'HMP2_J45257_1_ST_T0_B0_0120_ZOZOW1T-6021-1_APAJ2.biom')	0.0
428	('ZOZOW1T', 67, 'HMP2_J45258_1_ST_T0_B0_0120_ZOZOW1T-6021-2_APAJ2.biom')	0.0
429	('ZOZOW1T', 70, 'HMP2_J45260_1_ST_T0_B0_0120_ZOZOW1T-6022-1_APATM.biom')	0.0
430	('ZOZOW1T', 71, 'HMP2_J45261_1_ST_T0_B0_0120_ZOZOW1T-6022-2_APATM.biom')	0.0
431	('ZOZOW1T', 72, 'HMP2_J45262_1_ST_T0_B0_0120_ZOZOW1T-695_APATM.biom')	0.0
432	('ZOZOW1T', 74, 'HMP2_J45264_1_ST_T0_B0_0120_ZOZOW1T-6023-1_APATM.biom')	0.0
433	('ZOZOW1T', 75, 'HMP2_J45265_1_ST_T0_B0_0120_ZOZOW1T-6023-2_APAJ2.biom')	0.59
434	('ZOZOW1T', 76, 'HMP2_J45266_1_ST_T0_B0_0120_ZOZOW1T-6024_APATM.biom')	0.0
435	('ZOZOW1T', 999, 'HMP2_J45267_1_ST_T0_B0_0120_ZOZOW1T-6024A_APAJ2.biom')	0.0
436	('ZOZOW1T', 999, 'HMP2_J45268_1_ST_T0_B0_0120_ZOZOW1T-6024B_APAJ2.biom')	0.0
437	('ZOZOW1T', 77, 'HMP2_J45269_1_ST_T0_B0_0120_ZOZOW1T-6025_APAJ2.biom')	0.3
438	('ZOZOW1T', 79, 'HMP2_J45270_1_ST_T0_B0_0120_ZOZOW1T-6026-2_APAJ2.biom')	0.49
439	('ZOZOW1T', 81, 'HMP2_J45271_1_ST_T0_B0_0120_ZOZOW1T-6027-1_APATM.biom')	0.75
440	('ZOZOW1T', 87, 'HMP2_J45272_1_ST_T0_B0_0120_ZOZOW1T-86-2_APAJ2.biom')	0.0
441	('ZOZOW1T', 89, 'HMP2_J45273_1_ST_T0_B0_0120_ZOZOW1T-6031-1_APATM.biom')	0.1
442	('ZOZOW1T', 95, 'HMP2_J45274_1_ST_T0_B0_0120_ZOZOW1T-6033_APATM.biom')	0.1
443	('ZOZOW1T', 96, 'HMP2_J45275_1_ST_T0_B0_0120_ZOZOW1T-6033-1_APATM.biom')	0.0
444	('ZN9YTFN', 28, 'HMP2_J45276_1_ST_T0_B0_0120_ZN9YTFN-09_APATM.biom')	0.0
445	('ZN3TBJM', 26, 'HMP2_J45277_1_ST_T0_B0_0120_ZN3TBJM-2034_APATM.biom')	0.0
446	('ZRB0F6P', 8, 'HMP2_J45281_1_ST_T0_B0_0120_ZRB0F6P-6021_APATM.biom')	0.65
447	('ZR3WH7V', 11, 'HMP2_J45283_1_ST_T0_B0_0120_ZR3WH7V-6023_APATM.biom')	0.0
448	('ZR3WH7V', 12, 'HMP2_J45284_1_ST_T0_B0_0120_ZR3WH7V-6024_APATM.biom')	0.0
449	('ZR3WH7V', 13, 'HMP2_J45285_1_ST_T0_B0_0120_ZR3WH7V-6025_APATM.biom')	0.14
450	('ZQMVU4Q', 1, 'HMP2_J45286_1_ST_T0_B0_0120_ZQMVU4Q-01_APATM.biom')	0.0
451	('ZOZOW1T', 78, 'HMP2_J45287_1_ST_T0_B0_0120_ZOZOW1T-6025-1_APATM.biom')	0.0
452	('ZOZOW1T', 83, 'HMP2_J45288_1_ST_T0_B0_0120_ZOZOW1T-6027-3_APATM.biom')	0.0
453	('ZVNCGHM', 14, 'HMP2_J45307_1_ST_T0_B0_0120_ZVNCGHM-6022_APB4D.biom')	0.3
454	('ZLPZS0H', 1, 'HMP2_J45309_1_ST_T0_B0_0120_ZLPZS0H-05_APB4D.biom')	0.0
455	('ZL63I8R', 6, 'HMP2_J45310_1_ST_T0_B0_0120_ZL63I8R-09_APB4D.biom')	0.0
456	('ZNED4XZ', 10, 'HMP2_J45313_1_ST_T0_B0_0120_ZNED4XZ-4015_APB4D.biom')	0.0
457	('ZNED4XZ', 2, 'HMP2_J45315_1_ST_T0_B0_0120_ZNED4XZ-02_APB4D.biom')	0.0
458	('ZX52KVK', 3, 'HMP2_J45317_1_ST_T0_B0_0120_ZX52KVK-4011_APB4D.biom')	0.15
459	('ZX52KVK', 4, 'HMP2_J45319_1_ST_T0_B0_0120_ZX52KVK-4012_APB4D.biom')	0.0
460	('ZM8YXDM', 2, 'HMP2_J45326_1_ST_T0_B0_0120_ZM8YXDM-02_APB4D.biom')	0.0
461	('ZNED4XZ', 8, 'HMP2_J45327_1_ST_T0_B0_0120_ZNED4XZ-4013_APB4D.biom')	0.0
462	('ZNED4XZ', 1, 'HMP2_J45328_1_ST_T0_B0_0120_ZNED4XZ-01_APB4D.biom')	1.0
463	('ZLPZS0H', 2, 'HMP2_J45329_1_ST_T0_B0_0120_ZLPZS0H-06_APB4D.biom')	0.0
464	('ZYU89T9', 2, 'HMP2_J45333_1_ST_T0_B0_0120_ZYU89T9-02_APB4D.biom')	0.0
465	('ZX52KVK', 7, 'HMP2_J45335_1_ST_T0_B0_0120_ZX52KVK-4015_APB4D.biom')	0.0
466	('ZNED4XZ', 6, 'HMP2_J45336_1_ST_T0_B0_0120_ZNED4XZ-4011_APB4D.biom')	1.0
467	('ZL63I8R', 4, 'HMP2_J45337_1_ST_T0_B0_0120_ZL63I8R-06_APB4D.biom')	0.0
468	('ZYHHR4Z', 1, 'HMP2_J45339_1_ST_T0_B0_0120_ZYHHR4Z-01_APB4D.biom')	0.0
469	('ZYU89T9', 1, 'HMP2_J45340_1_ST_T0_B0_0120_ZYU89T9-01_APB4D.biom')	0.0
470	('ZNED4XZ', 7, 'HMP2_J45341_1_ST_T0_B0_0120_ZNED4XZ-4012_APB4D.biom')	0.0
471	('ZXHCGKV', 2, 'HMP2_J45347_1_ST_T0_B0_0120_ZXHCGKV-02_APB4D.biom')	0.0
472	('ZJTKAE3', 7, 'HMP2_J45349_1_ST_T0_B0_0120_ZJTKAE3-2013_APB4D.biom')	0.97
473	('ZLTUJTN', 8, 'HMP2_J45350_1_ST_T0_B0_0120_ZLTUJTN-2013_APB4D.biom')	0.0
474	('ZMBH10Z', 5, 'HMP2_J45352_1_ST_T0_B0_0120_ZMBH10Z-05_APB4D.biom')	0.0
475	('ZLTUJTN', 7, 'HMP2_J45353_1_ST_T0_B0_0120_ZLTUJTN-2012_APB4D.biom')	0.13
476	('ZKVR426', 12, 'HMP2_J45355_1_ST_T0_B0_0120_ZKVR426-2011_APB4D.biom')	0.0
477	('ZUPAQVU', 1, 'HMP2_J45357_1_ST_T0_B0_0120_ZUPAQVU-01_APB4D.biom')	0.0
478	('ZM8YXDM', 3, 'HMP2_J45363_1_ST_T0_B0_0120_ZM8YXDM-03_APB4D.biom')	0.0
479	('ZX52KVK', 1, 'HMP2_J45371_1_ST_T0_B0_0120_ZX52KVK-01_APB4D.biom')	1.0
480	('ZY39SN0', 2, 'HMP2_J45372_1_ST_T0_B0_0120_ZY39SN0-02_APB4D.biom')	0.0
481	('ZLTUJTN', 6, 'HMP2_J45375_1_ST_T0_B0_0120_ZLTUJTN-2011_APB4D.biom')	0.16
482	('ZY39SN0', 1, 'HMP2_J45376_1_ST_T0_B0_0120_ZY39SN0-01_APB4D.biom')	0.0
483	('ZL63I8R', 2, 'HMP2_J45378_1_ST_T0_B0_0120_ZL63I8R-04_APB4D.biom')	0.0
484	('ZV14SIB', 1, 'HMP2_J45380_1_ST_T0_B0_0120_ZV14SIB-01_APB4D.biom')	0.16
485	('ZK4CK8Y', 7, 'HMP2_J45382_1_ST_T0_B0_0120_ZK4CK8Y-07_APB4D.biom')	0.0
486	('ZLZQMEV', 10, 'HMP2_J45388_1_ST_T0_B0_0120_ZLZQMEV-06_APB4D.biom')	0.0
487	('ZNED4XZ', 9, 'HMP2_J45392_1_ST_T0_B0_0120_ZNED4XZ-4014_APB4D.biom')	0.0
488	('ZVC4YUG', 2, 'HMP2_J45401_1_ST_T0_B0_0120_ZVC4YUG-02_APB4D.biom')	0.0
489	('ZVGW5FI', 999, 'HMP2_J45406_1_ST_T0_B0_0120_ZVGW5FI-01X_APB4D.biom')	0.0
490	('ZN9YTFN', 8, 'HMP2_J45408_1_ST_T0_B0_0120_ZN9YTFN-04_APB4D.biom')	0.0
491	('ZVNCGHM', 13, 'HMP2_J45411_1_ST_T0_B0_0120_ZVNCGHM-6021_APB4D.biom')	0.0
492	('ZY9XQJP', 3, 'HMP2_J45423_1_ST_T0_B0_0120_ZY9XQJP-03_APB4D.biom')	0.0
493	('ZOBX723', 1, 'HMP2_J45426_1_ST_T0_B0_0120_ZOBX723-02_APB4D.biom')	0.0
494	('ZOBX723', 8, 'HMP2_J45427_1_ST_T0_B0_0120_ZOBX723-1023_APB4D.biom')	0.75
495	('ZVNCGHM', 6, 'HMP2_J45429_1_ST_T0_B0_0120_ZVNCGHM-5011_APB4D.biom')	0.0
496	('ZX52KVK', 6, 'HMP2_J45430_1_ST_T0_B0_0120_ZX52KVK-4014_APB4D.biom')	1.0
497	('ZLYEM2C', 5, 'HMP2_J45432_1_ST_T0_B0_0120_ZLYEM2C-03_APB4D.biom')	0.0
498	('ZX52KVK', 5, 'HMP2_J45433_1_ST_T0_B0_0120_ZX52KVK-4013_APB4D.biom')	0.0
499	('ZLTUJTN', 3, 'HMP2_J45437_1_ST_T0_B0_0120_ZLTUJTN-07_APB4D.biom')	0.0
500	('ZL63I8R', 3, 'HMP2_J45446_1_ST_T0_B0_0120_ZL63I8R-05_APB4D.biom')	0.0
501	('ZJXC41N', 1, 'HMP2_J45449_1_ST_T0_B0_0120_ZJXC41N-03_APB4D.biom')	0.0
502	('ZL63I8R', 5, 'HMP2_J45452_1_ST_T0_B0_0120_ZL63I8R-07_APB4D.biom')	0.0
503	('ZLTUJTN', 5, 'HMP2_J45455_1_ST_T0_B0_0120_ZLTUJTN-09_APB4D.biom')	0.0
504	('ZL9BTWF', 16, 'HMP2_J45459_1_ST_T0_B0_0120_ZL9BTWF-10_APB4D.biom')	0.0
505	('ZL63I8R', 11, 'HMP2_J45460_1_ST_T0_B0_0120_ZL63I8R-1011_APB4D.biom')	0.0
506	('ZLTUJTN', 2, 'HMP2_J45463_1_ST_T0_B0_0120_ZLTUJTN-06_APB4D.biom')	0.0
507	('ZVNCGHM', 23, 'HMP2_J45467_1_ST_T0_B0_0120_ZVNCGHM-6034_APB4D.biom')	0.0
508	('ZUL3S6O', 10, 'HMP2_J45468_1_ST_T0_B0_0120_ZUL3S6O-6024_APB4D.biom')	0.0
509	('ZN9YTFN', 17, 'HMP2_J45469_1_ST_T0_B0_0120_ZN9YTFN-6023_APB4D.biom')	0.0
510	('ZJTKAE3', 17, 'HMP2_J45470_1_ST_T0_B0_0120_ZJTKAE3-6021_APB4D.biom')	0.0
511	('ZVM4N7A', 5, 'HMP2_J45471_1_ST_T0_B0_0120_ZVM4N7A-6012-AL1_AWBGH.biom')	0.0
512	('ZVM4N7A', 8, 'HMP2_J45472_1_ST_T0_B0_0120_ZVM4N7A-6015_AWBGH.biom')	0.0
513	('ZJTKAE3', 11, 'HMP2_J45475_1_ST_T0_B0_0120_ZJTKAE3-6012_APA62.biom')	0.0
514	('ZL63I8R', 12, 'HMP2_J45476_1_ST_T0_B0_0120_ZL63I8R-11_APA62.biom')	0.0
515	('ZSUQ08V', 1, 'HMP2_J45477_1_ST_T0_B0_0120_ZSUQ08V-01_APA62.biom')	0.21
516	('ZTL5S2Y', 1, 'HMP2_J45478_1_ST_T0_B0_0120_ZTL5S2Y-01_APA62.biom')	0.0
517	('ZVNCGHM', 24, 'HMP2_J45479_1_ST_T0_B0_0120_ZVNCGHM-6035_APA62.biom')	0.21
518	('ZN9YTFN', 20, 'HMP2_J45480_1_ST_T0_B0_0120_ZN9YTFN-6026_APA62.biom')	0.0
519	('ZJTKAE3', 14, 'HMP2_J45481_1_ST_T0_B0_0120_ZJTKAE3-6014_APA62.biom')	0.0
520	('ZVM4N7A', 9, 'HMP2_J45482_1_ST_T0_B0_0120_ZVM4N7A-6016_APA62.biom')	0.0
521	('ZW61YGW', 4, 'HMP2_J45483_1_ST_T0_B0_0120_ZW61YGW-04_APA62.biom')	0.0
522	('ZLPZS0H', 6, 'HMP2_J45484_1_ST_T0_B0_0120_ZLPZS0H-10_APA62.biom')	0.0
523	('ZVM4N7A', 4, 'HMP2_J45486_1_ST_T0_B0_0120_ZVM4N7A-6011_AWBGH.biom')	0.0
524	('ZYU89T9', 8, 'HMP2_J45490_1_ST_T0_B0_0120_ZYU89T9-3012_APA62.biom')	1.0
525	('ZMBVNFM', 16, 'HMP2_J45491_1_ST_T0_B0_0120_ZMBVNFM-07_APA62.biom')	0.0
526	('ZN9YTFN', 14, 'HMP2_J45493_1_ST_T0_B0_0120_ZN9YTFN-6016_APA62.biom')	1.0
527	('ZUL3S6O', 5, 'HMP2_J45494_1_ST_T0_B0_0120_ZUL3S6O-6014_APA62.biom')	0.0
528	('ZVNCGHM', 16, 'HMP2_J45497_1_ST_T0_B0_0120_ZVNCGHM-6024_APA62.biom')	0.21
529	('ZVNCGHM', 17, 'HMP2_J45499_1_ST_T0_B0_0120_ZVNCGHM-6025_APA62.biom')	0.21
530	('ZJTKAE3', 19, 'HMP2_J45501_1_ST_T0_B0_0120_ZJTKAE3-6023_APA62.biom')	1.0
531	('ZY39SN0', 6, 'HMP2_J45503_1_ST_T0_B0_0120_ZY39SN0-04_APA62.biom')	0.0
532	('ZVNCGHM', 15, 'HMP2_J45504_1_ST_T0_B0_0120_ZVNCGHM-6023_APA62.biom')	0.3
533	('ZUF48YS', 2, 'HMP2_J45505_1_ST_T0_B0_0120_ZUF48YS-02_APA62.biom')	1.0
534	('ZVM4N7A', 7, 'HMP2_J45507_1_ST_T0_B0_0120_ZVM4N7A-6014_AWBGH.biom')	0.0
535	('ZMBVNFM', 15, 'HMP2_J45508_1_ST_T0_B0_0120_ZMBVNFM-1015_APA62.biom')	0.0
536	('ZM7JY3G', 7, 'HMP2_J45509_1_ST_T0_B0_0120_ZM7JY3G-08_APA62.biom')	0.0
537	('ZVBQY1N', 2, 'HMP2_J45512_1_ST_T0_B0_0120_ZVBQY1N-02_APA62.biom')	0.0
538	('ZLZQMEV', 11, 'HMP2_J45513_1_ST_T0_B0_0120_ZLZQMEV-07_APA62.biom')	0.0
539	('ZJTKAE3', 11, 'HMP2_J45514_1_ST_T0_B0_0120_ZJTKAE3-6011_APA62.biom')	0.0
540	('ZVM4N7A', 5, 'HMP2_J45515_1_ST_T0_B0_0120_ZVM4N7A-6012-AL2_AWBGH.biom')	0.0
541	('ZN9YTFN', 23, 'HMP2_J45516_1_ST_T0_B0_0120_ZN9YTFN-6033_APA62.biom')	1.0
542	('ZY9XQJP', 4, 'HMP2_J45519_1_ST_T0_B0_0120_ZY9XQJP-05_APA62.biom')	0.0
543	('ZJTKAE3', 13, 'HMP2_J45521_1_ST_T0_B0_0120_ZJTKAE3-6013_APA62.biom')	0.0
544	('ZJTKAE3', 22, 'HMP2_J45522_1_ST_T0_B0_0120_ZJTKAE3-6026_APA62.biom')	0.0
545	('ZV14SIB', 3, 'HMP2_J45523_1_ST_T0_B0_0120_ZV14SIB-03_APA62.biom')	0.49
546	('ZJTKAE3', 15, 'HMP2_J45524_1_ST_T0_B0_0120_ZJTKAE3-6015_APA62.biom')	0.0
547	('ZVM4N7A', 6, 'HMP2_J45525_1_ST_T0_B0_0120_ZVM4N7A-6013_AWBGH.biom')	0.0
548	('ZLTUJTN', 12, 'HMP2_J45527_1_ST_T0_B0_0120_ZLTUJTN-12_APA62.biom')	0.0
549	('ZN9YTFN', 22, 'HMP2_J45528_1_ST_T0_B0_0120_ZN9YTFN-6032_APA62.biom')	0.0
550	('ZVBQY1N', 7, 'HMP2_J45529_1_ST_T0_B0_0120_ZVBQY1N-04_APA62.biom')	0.13
551	('ZUL3S6O', 11, 'HMP2_J45530_1_ST_T0_B0_0120_ZUL3S6O-6025_APA62.biom')	0.0
552	('ZVTCAK9', 4, 'HMP2_J45532_1_ST_T0_B0_0120_ZVTCAK9-03_APA62.biom')	0.0
553	('ZL9BTWF', 18, 'HMP2_J45534_1_ST_T0_B0_0120_ZL9BTWF-11_APA62.biom')	0.0
554	('ZJTKAE3', 18, 'HMP2_J45537_1_ST_T0_B0_0120_ZJTKAE3-6022_APA62.biom')	1.0
555	('ZUL3S6O', 12, 'HMP2_J45538_1_ST_T0_B0_0120_ZUL3S6O-6026_APA62.biom')	0.0
556	('ZM7JY3G', 8, 'HMP2_J45539_1_ST_T0_B0_0120_ZM7JY3G-09_APA62.biom')	0.0
557	('ZVNCGHM', 25, 'HMP2_J45541_1_ST_T0_B0_0120_ZVNCGHM-6036_APA62.biom')	0.34
558	('ZK4CK8Y', 8, 'HMP2_J45543_1_ST_T0_B0_0120_ZK4CK8Y-08_APA62.biom')	0.0
559	('ZY7IW45', 11, 'HMP2_J45545_1_ST_T0_B0_0120_ZY7IW45-05_APA62.biom')	0.23
560	('ZXHCGKV', 4, 'HMP2_J45546_1_ST_T0_B0_0120_ZXHCGKV-05_APA62.biom')	0.0
561	('ZN3TBJM', 21, 'HMP2_J45547_1_ST_T0_B0_0120_ZN3TBJM-2024-AL2_APA62.biom')	0.0
562	('ZVM4N7A', 10, 'HMP2_J45548_1_ST_T0_B0_0120_ZVM4N7A-6021_APA62.biom')	0.0
563	('ZN9YTFN', 19, 'HMP2_J45549_1_ST_T0_B0_0120_ZN9YTFN-6025_APA62.biom')	0.0
564	('ZUL3S6O', 9, 'HMP2_J45551_1_ST_T0_B0_0120_ZUL3S6O-6023_APA62.biom')	0.0
565	('ZN9YTFN', 18, 'HMP2_J45552_1_ST_T0_B0_0120_ZN9YTFN-6024_APA62.biom')	0.0
566	('ZJTKAE3', 21, 'HMP2_J45553_1_ST_T0_B0_0120_ZJTKAE3-6025_APA62.biom')	1.0
567	('ZWCZHHY', 5, 'HMP2_J45554_1_ST_T0_B0_0120_ZWCZHHY-05_APATM.biom')	0.0
568	('ZLZQMEV', 12, 'HMP2_J45555_1_ST_T0_B0_0120_ZLZQMEV-08_APA62.biom')	0.0
569	('ZYXQKWY', 4, 'HMP2_J45556_1_ST_T0_B0_0120_ZYXQKWY-04_APA62.biom')	0.0
570	('ZVM4N7A', 12, 'HMP2_J45557_1_ST_T0_B0_0120_ZVM4N7A-6023_APA62.biom')	0.0
571	('ZN9YTFN', 21, 'HMP2_J45558_1_ST_T0_B0_0120_ZN9YTFN-6031_APA62.biom')	0.0
572	('ZUPAQVU', 3, 'HMP2_J45560_1_ST_T0_B0_0120_ZUPAQVU-03_APA62.biom')	0.0
573	('ZVNCGHM', 22, 'HMP2_J45561_1_ST_T0_B0_0120_ZVNCGHM-6033_APA62.biom')	0.27
574	('ZTL5S2Y', 2, 'HMP2_J45562_1_ST_T0_B0_0120_ZTL5S2Y-02_APA62.biom')	0.0
575	('ZV14SIB', 4, 'HMP2_J45563_1_ST_T0_B0_0120_ZV14SIB-04_APA62.biom')	0.11
576	('ZR3WH7V', 1, 'HMP2_J45564_1_ST_T0_B0_0120_ZR3WH7V-01_APA62.biom')	0.3
577	('ZSQNUZ5', 1, 'HMP2_J45565_1_ST_T0_B0_0120_ZSQNUZ5-01_APA62.biom')	0.0
578	('ZRLZ98T', 4, 'HMP2_J45566_1_ST_T0_B0_0120_ZRLZ98T-6013_APA62.biom')	0.13
579	('ZUL3S6O', 15, 'HMP2_J45567_1_ST_T0_B0_0120_ZUL3S6O-6033_APA62.biom')	0.0
580	('ZLPZS0H', 7, 'HMP2_J45568_1_ST_T0_B0_0120_ZLPZS0H-11_APA62.biom')	0.15
581	('ZRA5YD8', 1, 'HMP2_J45569_1_ST_T0_B0_0120_ZRA5YD8-01_APA62.biom')	1.0
582	('ZJTKAE3', 20, 'HMP2_J45570_1_ST_T0_B0_0120_ZJTKAE3-6024_APA62.biom')	1.0
583	('ZL9BTWF', 19, 'HMP2_J45571_1_ST_T0_B0_0120_ZL9BTWF-12_APA62.biom')	0.0
584	('ZUL3S6O', 17, 'HMP2_J45572_1_ST_T0_B0_0120_ZUL3S6O-6035_APA62.biom')	0.0
585	('ZW61YGW', 5, 'HMP2_J45574_1_ST_T0_B0_0120_ZW61YGW-05_APAJ2.biom')	0.0
586	('ZRLZ98T', 5, 'HMP2_J45575_1_ST_T0_B0_0120_ZRLZ98T-6014_APAJ2.biom')	0.11
587	('ZY9XQJP', 6, 'HMP2_J45576_1_ST_T0_B0_0120_ZY9XQJP-06_APAJ2.biom')	0.0
588	('ZUL3S6O', 18, 'HMP2_J45577_1_ST_T0_B0_0120_ZUL3S6O-6036_APAJ2.biom')	0.0
589	('ZVM4N7A', 15, 'HMP2_J45578_1_ST_T0_B0_0120_ZVM4N7A-6026_APAJ2.biom')	0.0
590	('ZL63I8R', 13, 'HMP2_J45579_1_ST_T0_B0_0120_ZL63I8R-12_APAJ2.biom')	0.0
591	('ZVNCGHM', 27, 'HMP2_J45580_1_ST_T0_B0_0120_ZVNCGHM-6041_APAJ2.biom')	0.0
592	('ZUL3S6O', 8, 'HMP2_J45581_1_ST_T0_B0_0120_ZUL3S6O-6022_APAJ2.biom')	0.0
593	('ZRLZ98T', 6, 'HMP2_J45582_1_ST_T0_B0_0120_ZRLZ98T-6015_APAJ2.biom')	0.0
594	('ZVM4N7A', 16, 'HMP2_J45583_1_ST_T0_B0_0120_ZVM4N7A-07_APAJ2.biom')	0.0
595	('ZN9YTFN', 16, 'HMP2_J45584_1_ST_T0_B0_0120_ZN9YTFN-6022_APAJ2.biom')	0.0
596	('ZS78KHV', 1, 'HMP2_J45585_1_ST_T0_B0_0120_ZS78KHV-01_APAJ2.biom')	0.0
597	('ZRLZ98T', 2, 'HMP2_J45586_1_ST_T0_B0_0120_ZRLZ98T-6011_APAJ2.biom')	0.0
598	('ZQNZSQF', 1, 'HMP2_J45587_1_ST_T0_B0_0120_ZQNZSQF-01_APAJ2.biom')	0.0
599	('ZOBX723', 12, 'HMP2_J45589_1_ST_T0_B0_0120_ZOBX723-04_APAJ2.biom')	0.0
600	('ZR3WH7V', 3, 'HMP2_J45590_1_ST_T0_B0_0120_ZR3WH7V-6012_APAJ2.biom')	0.34
601	('ZR3WH7V', 3, 'HMP2_J45590_1_ST_T0_B0_0120_ZR3WH7V-6012_B86HB.biom')	0.0
602	('ZN0JE53', 16, 'HMP2_J45591_1_ST_T0_B0_0120_ZN0JE53-09_APAJ2.biom')	0.0
603	('ZRLZ98T', 3, 'HMP2_J45592_1_ST_T0_B0_0120_ZRLZ98T-6012_APAJ2.biom')	0.0
604	('ZRLZ98T', 7, 'HMP2_J45593_1_ST_T0_B0_0120_ZRLZ98T-6016_APAJ2.biom')	0.0
605	('ZVM4N7A', 17, 'HMP2_J45594_1_ST_T0_B0_0120_ZVM4N7A-6032_APAJ2.biom')	0.0
606	('ZX52KVK', 30, 'HMP2_J45595_1_ST_T0_B0_0120_ZX52KVK-2022-AL2_APAJ2.biom')	0.0
607	('ZUL3S6O', 16, 'HMP2_J45596_1_ST_T0_B0_0120_ZUL3S6O-6034_APAJ2.biom')	0.0
608	('ZUL3S6O', 16, 'HMP2_J45596_1_ST_T0_B0_0120_ZUL3S6O-6034_B86HB.biom')	0.0
609	('ZX52KVK', 28, 'HMP2_J45597_1_ST_T0_B0_0120_ZX52KVK-6016_APAJ2.biom')	0.0
610	('ZX52KVK', 28, 'HMP2_J45597_1_ST_T0_B0_0120_ZX52KVK-6016_B86HB.biom')	0.07
611	('ZYU89T9', 9, 'HMP2_J45598_1_ST_T0_B0_0120_ZYU89T9-06_APAJ2.biom')	0.0
612	('ZS78KHV', 3, 'HMP2_J45599_1_ST_T0_B0_0120_ZS78KHV-6012_APAJ2.biom')	0.0
613	('ZR3WH7V', 6, 'HMP2_J45601_1_ST_T0_B0_0120_ZR3WH7V-6015_APAJ2.biom')	0.21
614	('ZUF48YS', 1, 'HMP2_J45602_1_ST_T0_B0_0120_ZUF48YS-01_APAJ2.biom')	0.0
615	('ZLTUJTN', 13, 'HMP2_J45603_1_ST_T0_B0_0120_ZLTUJTN-13_APAJ2.biom')	0.46
616	('ZN9YTFN', 15, 'HMP2_J45605_1_ST_T0_B0_0120_ZN9YTFN-6021_APAJ2.biom')	0.0
617	('ZV14SIB', 2, 'HMP2_J45606_1_ST_T0_B0_0120_ZV14SIB-02_APAJ2.biom')	0.12
618	('ZN0JE53', 15, 'HMP2_J45607_1_ST_T0_B0_0120_ZN0JE53-08_APAJ2.biom')	0.0
619	('ZKVR426', 17, 'HMP2_J45610_1_ST_T0_B0_0120_ZKVR426-09_APAJ2.biom')	0.0
620	('ZVNCGHM', 19, 'HMP2_J45611_1_ST_T0_B0_0120_ZVNCGHM-6027_APAJ2.biom')	0.15
621	('ZLTUJTN', 11, 'HMP2_J45612_1_ST_T0_B0_0120_ZLTUJTN-11_APAJ2.biom')	1.0
622	('ZTXY83G', 1, 'HMP2_J45613_1_ST_T0_B0_0120_ZTXY83G-01_APAJ2.biom')	0.0
623	('ZTXY83G', 1, 'HMP2_J45613_1_ST_T0_B0_0120_ZTXY83G-01_B86HB.biom')	0.0
624	('ZUL3S6O', 4, 'HMP2_J45614_1_ST_T0_B0_0120_ZUL3S6O-6013_APAJ2.biom')	0.0
625	('ZWHMV5E', 3, 'HMP2_J45615_1_ST_T0_B0_0120_ZWHMV5E-03_APAJ2.biom')	0.0
626	('ZVNCGHM', 21, 'HMP2_J45617_1_ST_T0_B0_0120_ZVNCGHM-6032_APAJ2.biom')	0.0
627	('ZUL3S6O', 2, 'HMP2_J45618_1_ST_T0_B0_0120_ZUL3S6O-6012_APAJ2.biom')	0.0
628	('ZYU89T9', 7, 'HMP2_J45620_1_ST_T0_B0_0120_ZYU89T9-04_APAJ2.biom')	0.0
629	('ZUL3S6O', 6, 'HMP2_J45621_1_ST_T0_B0_0120_ZUL3S6O-6015_APAJ2.biom')	1.0
630	('ZVNCGHM', 20, 'HMP2_J45622_1_ST_T0_B0_0120_ZVNCGHM-6031_APAJ2.biom')	0.0
631	('ZTMFN3O', 1, 'HMP2_J45623_1_ST_T0_B0_0120_ZTMFN3O-01_APAJ2.biom')	0.0
632	('ZVNCGHM', 18, 'HMP2_J45624_1_ST_T0_B0_0120_ZVNCGHM-6026_APAJ2.biom')	0.0
633	('ZM8YXDM', 5, 'HMP2_J45627_1_ST_T0_B0_0120_ZM8YXDM-06_APAJ2.biom')	0.0
634	('ZUPAQVU', 2, 'HMP2_J45628_1_ST_T0_B0_0120_ZUPAQVU-02_APAJ2.biom')	0.0
635	('ZRB0F6P', 2, 'HMP2_J45629_1_ST_T0_B0_0120_ZRB0F6P-6011_APAJ2.biom')	0.65
636	('ZN9YTFN', 25, 'HMP2_J45630_1_ST_T0_B0_0120_ZN9YTFN-6035_APAJ2.biom')	0.0
637	('ZR3WH7V', 5, 'HMP2_J45632_1_ST_T0_B0_0120_ZR3WH7V-6014_APAJ2.biom')	0.0
638	('ZVNCGHM', 30, 'HMP2_J45633_1_ST_T0_B0_0120_ZVNCGHM-6044_APAJ2.biom')	0.0
639	('ZX52KVK', 24, 'HMP2_J45635_1_ST_T0_B0_0120_ZX52KVK-6012_APAJ2.biom')	0.15
640	('ZY39SN0', 8, 'HMP2_J45636_1_ST_T0_B0_0120_ZY39SN0-06_APAJ2.biom')	0.0
641	('ZXHCGKV', 3, 'HMP2_J45637_1_ST_T0_B0_0120_ZXHCGKV-04_APAJ2.biom')	0.0
642	('ZTMFN3O', 2, 'HMP2_J45638_1_ST_T0_B0_0120_ZTMFN3O-02_APAJ2.biom')	0.3
