	sample	lambda
427	('ZV14SIB', 3, 'HMP2_J35185_1_NS_T0_B0_0120_ZV14SIB-03_ANAY8.biom')	0.0
428	('ZV14SIB', 5, 'HMP2_J35186_1_NS_T0_B0_0120_ZV14SIB-05_ANAY8.biom')	0.0
429	('ZUPAQVU', 3, 'HMP2_J35187_1_NS_T0_B0_0120_ZUPAQVU-03_ANAY8.biom')	0.0
430	('ZUPAQVU', 8, 'HMP2_J35188_1_NS_T0_B0_0120_ZUPAQVU-06_ANAY8.biom')	0.0
431	('ZUL3S6O', 22, 'HMP2_J35189_1_NS_T0_B0_0120_ZUL3S6O-2014_ANAY8.biom')	0.0
432	('ZUL3S6O', 23, 'HMP2_J35190_1_NS_T0_B0_0120_ZUL3S6O-2015_ANAY8.biom')	0.0
433	('ZUL3S6O', 10, 'HMP2_J35191_1_NS_T0_B0_0120_ZUL3S6O-6024_ANAY8.biom')	0.0
434	('ZUL3S6O', 11, 'HMP2_J35192_1_NS_T0_B0_0120_ZUL3S6O-6025_ANAY8.biom')	0.0
435	('ZUL3S6O', 12, 'HMP2_J35193_1_NS_T0_B0_0120_ZUL3S6O-6026_ANAY8.biom')	0.0
436	('ZTXY83G', 3, 'HMP2_J35194_1_NS_T0_B0_0120_ZTXY83G-03_ANAY8.biom')	0.0
437	('ZTXWLP3', 3, 'HMP2_J35195_1_NS_T0_B0_0120_ZTXWLP3-03_ANAY8.biom')	0.0
438	('ZTUO1AO', 2, 'HMP2_J35196_1_NS_T0_B0_0120_ZTUO1AO-02_ANAY8.biom')	0.0
439	('ZTTL3YH', 1, 'HMP2_J35197_1_NS_T0_B0_0120_ZTTL3YH-02_ANAY8.biom')	0.0
440	('ZTMFN3O', 3, 'HMP2_J35198_1_NS_T0_B0_0120_ZTMFN3O-1011_ANAY8.biom')	0.0
441	('ZTMFN3O', 4, 'HMP2_J35199_1_NS_T0_B0_0120_ZTMFN3O-1012_ANAY8.biom')	0.0
442	('ZTMFN3O', 5, 'HMP2_J35200_1_NS_T0_B0_0120_ZTMFN3O-1015_ANAY8.biom')	0.0
443	('ZTLUDS8', 4, 'HMP2_J35201_1_NS_T0_B0_0120_ZTLUDS8-1014_ANAY8.biom')	0.0
444	('ZTL5S2Y', 3, 'HMP2_J35204_1_NS_T0_B0_0120_ZTL5S2Y-03_ANAY8.biom')	0.0
445	('ZS78KHV', 5, 'HMP2_J35208_1_NS_T0_B0_0120_ZS78KHV-6014_ANAY8.biom')	0.0
446	('ZRB0F6P', 2, 'HMP2_J35209_1_NS_T0_B0_0120_ZRB0F6P-6011_ANAY8.biom')	0.0
447	('ZRB0F6P', 3, 'HMP2_J35210_1_NS_T0_B0_0120_ZRB0F6P-6012_ANAY8.biom')	0.0
448	('ZR47VBL', 2, 'HMP2_J35211_1_NS_T0_B0_0120_ZR47VBL-02_ANAY8.biom')	0.0
449	('ZR3WH7V', 5, 'HMP2_J35212_1_NS_T0_B0_0120_ZR3WH7V-6014_ANAY8.biom')	0.0
450	('ZQMVU4Q', 2, 'HMP2_J35214_1_NS_T0_B0_0120_ZQMVU4Q-03_ANAY8.biom')	0.0
451	('ZQFL1P3', 6, 'HMP2_J35215_1_NS_T0_B0_0120_ZQFL1P3-6015_ANAY8.biom')	0.0
452	('ZQFL1P3', 7, 'HMP2_J35216_1_NS_T0_B0_0120_ZQFL1P3-6016_ANAY8.biom')	0.0
453	('ZLTUJTN', 18, 'HMP2_J35218_1_NS_T0_B0_0120_ZLTUJTN-2025_ANAY8.biom')	0.0
454	('ZLPZS0H', 9, 'HMP2_J35219_1_NS_T0_B0_0120_ZLPZS0H-2012_ANAY8.biom')	0.0
455	('ZLPZS0H', 10, 'HMP2_J35220_1_NS_T0_B0_0120_ZLPZS0H-2013_ANAY8.biom')	0.0
456	('ZLPZS0H', 11, 'HMP2_J35221_1_NS_T0_B0_0120_ZLPZS0H-2014_ANAY8.biom')	0.0
457	('ZKVR426', 20, 'HMP2_J35222_1_NS_T0_B0_0120_ZKVR426-2021_ANAY8.biom')	0.0
458	('ZKVR426', 21, 'HMP2_J35223_1_NS_T0_B0_0120_ZKVR426-2022_ANAY8.biom')	0.0
459	('ZKFV71L', 9, 'HMP2_J35224_1_NS_T0_B0_0120_ZKFV71L-2011_ANAY8.biom')	0.0
460	('ZKFV71L', 10, 'HMP2_J35225_1_NS_T0_B0_0120_ZKFV71L-2012_ANAY8.biom')	0.0
461	('ZXHCGKV', 2, 'HMP2_J35226_1_NS_T0_B0_0120_ZXHCGKV-02_ANAY8.biom')	0.0
462	('ZOZOW1T', 37, 'HMP2_J35227_1_NS_T0_B0_0120_ZOZOW1T-4011_AN6P4.biom')	0.0
463	('ZOZOW1T', 38, 'HMP2_J35228_1_NS_T0_B0_0120_ZOZOW1T-4012_AN6P4.biom')	0.0
464	('ZNED4XZ', 1, 'HMP2_J35234_1_NS_T0_B0_0120_ZNED4XZ-01_APHU6.biom')	0.0
465	('ZNED4XZ', 4, 'HMP2_J35235_1_NS_T0_B0_0120_ZNED4XZ-03_APHU6.biom')	0.0
466	('ZNED4XZ', 11, 'HMP2_J35236_1_NS_T0_B0_0120_ZNED4XZ-2011_APHU6.biom')	0.0
467	('ZNED4XZ', 12, 'HMP2_J35237_1_NS_T0_B0_0120_ZNED4XZ-2012_ANAY8.biom')	0.0
468	('ZN3TBJM', 6, 'HMP2_J35240_1_NS_T0_B0_0120_ZN3TBJM-2011_APHU6.biom')	0.0
469	('ZN3TBJM', 7, 'HMP2_J35241_1_NS_T0_B0_0120_ZN3TBJM-2012_APHU6.biom')	0.0
470	('ZN3TBJM', 8, 'HMP2_J35242_1_NS_T0_B0_0120_ZN3TBJM-2013_APHU6.biom')	0.0
471	('ZN3TBJM', 9, 'HMP2_J35243_1_NS_T0_B0_0120_ZN3TBJM-2014_ANAY8.biom')	0.0
472	('ZN3TBJM', 10, 'HMP2_J35244_1_NS_T0_B0_0120_ZN3TBJM-2015_APHU6.biom')	0.0
473	('ZN0JE53', 2, 'HMP2_J35245_1_NS_T0_B0_0120_ZN0JE53-02_APHU6.biom')	0.0
474	('ZN0JE53', 5, 'HMP2_J35246_1_NS_T0_B0_0120_ZN0JE53-2011_APHU6.biom')	0.0
475	('ZN0JE53', 6, 'HMP2_J35247_1_NS_T0_B0_0120_ZN0JE53-2012_APHU6.biom')	0.0
476	('ZN0JE53', 7, 'HMP2_J35248_1_NS_T0_B0_0120_ZN0JE53-2013_APHU6.biom')	0.0
477	('ZN0JE53', 8, 'HMP2_J35249_1_NS_T0_B0_0120_ZN0JE53-2014_ANAY8.biom')	0.0
478	('ZN0JE53', 9, 'HMP2_J35250_1_NS_T0_B0_0120_ZN0JE53-2022_APHU6.biom')	0.0
479	('ZN0JE53', 10, 'HMP2_J35251_1_NS_T0_B0_0120_ZN0JE53-2023_APHU6.biom')	0.0
480	('ZMBVNFM', 3, 'HMP2_J35256_1_NS_T0_B0_0120_ZMBVNFM-03_APHU6.biom')	0.0
481	('ZMBVNFM', 5, 'HMP2_J35257_1_NS_T0_B0_0120_ZMBVNFM-5011_ANAY8.biom')	0.0
482	('ZMBVNFM', 6, 'HMP2_J35258_1_NS_T0_B0_0120_ZMBVNFM-5012_APHU6.biom')	0.0
483	('ZMBH10Z', 3, 'HMP2_J35259_1_NS_T0_B0_0120_ZMBH10Z-03_APHU6.biom')	0.0
484	('ZM8YXDM', 2, 'HMP2_J35260_1_NS_T0_B0_0120_ZM8YXDM-02_APHU6.biom')	0.0
485	('ZYU89T9', 1, 'HMP2_J35261_1_NS_T0_B0_0120_ZYU89T9-01_APHU6.biom')	0.0
486	('ZYU89T9', 4, 'HMP2_J35262_1_NS_T0_B0_0120_ZYU89T9-2013_ANAY8.biom')	0.0
487	('ZYU89T9', 3, 'HMP2_J35263_1_NS_T0_B0_0120_ZYU89T9-2012_APHU6.biom')	0.0
488	('ZYU89T9', 5, 'HMP2_J35264_1_NS_T0_B0_0120_ZYU89T9-2014_ANAY8.biom')	0.0
489	('ZYU89T9', 6, 'HMP2_J35265_1_NS_T0_B0_0120_ZYU89T9-2015_APHU6.biom')	0.0
490	('ZYLJ7R7', 7, 'HMP2_J35266_1_NS_T0_B0_0120_ZYLJ7R7-03_ANAY8.biom')	0.0
491	('ZYHHR4Z', 3, 'HMP2_J35268_1_NS_T0_B0_0120_ZYHHR4Z-1022_ANAY8.biom')	0.0
492	('ZY9XQJP', 1, 'HMP2_J35269_1_NS_T0_B0_0120_ZY9XQJP-01_APHU6.biom')	0.0
493	('ZY9XQJP', 3, 'HMP2_J35270_1_NS_T0_B0_0120_ZY9XQJP-03_APHU6.biom')	0.0
494	('ZY7IW45', 5, 'HMP2_J35271_1_NS_T0_B0_0120_ZY7IW45-2011_APHU6.biom')	0.0
495	('ZY7IW45', 6, 'HMP2_J35272_1_NS_T0_B0_0120_ZY7IW45-2012_APHU6.biom')	0.0
496	('ZY7IW45', 7, 'HMP2_J35273_1_NS_T0_B0_0120_ZY7IW45-2013_APHU6.biom')	0.0
497	('ZY39SN0', 4, 'HMP2_J35274_1_NS_T0_B0_0120_ZY39SN0-3011_ANAY8.biom')	0.0
498	('ZY39SN0', 5, 'HMP2_J35275_1_NS_T0_B0_0120_ZY39SN0-3012_APHU6.biom')	0.0
499	('ZXHCGKV', 1, 'HMP2_J35282_1_NS_T0_B0_0120_ZXHCGKV-01_APHU6.biom')	0.0
500	('ZWCZHHY', 2, 'HMP2_J35284_1_NS_T0_B0_0120_ZWCZHHY-02_ANAY8.biom')	0.0
501	('ZWCZHHY', 3, 'HMP2_J35285_1_NS_T0_B0_0120_ZWCZHHY-03_APHU6.biom')	0.0
502	('ZW61YGW', 1, 'HMP2_J35286_1_NS_T0_B0_0120_ZW61YGW-01_APHU6.biom')	0.0
503	('ZVTCAK9', 2, 'HMP2_J35287_1_NS_T0_B0_0120_ZVTCAK9-01_APHU6.biom')	0.0
504	('ZVGW5FI', 1, 'HMP2_J35288_1_NS_T0_B0_0120_ZVGW5FI-01_APHU6.biom')	0.0
505	('ZLTUJTN', 6, 'HMP2_J35289_1_NS_T0_B0_0120_ZLTUJTN-2011_ANAY8.biom')	0.0
506	('ZLTUJTN', 7, 'HMP2_J35290_1_NS_T0_B0_0120_ZLTUJTN-2012_ANAY8.biom')	0.0
507	('ZLTUJTN', 8, 'HMP2_J35291_1_NS_T0_B0_0120_ZLTUJTN-2013_ANAY8.biom')	0.0
508	('ZLTUJTN', 9, 'HMP2_J35292_1_NS_T0_B0_0120_ZLTUJTN-2014_ANAY8.biom')	0.0
509	('ZL63I8R', 7, 'HMP2_J35293_1_NS_T0_B0_0120_ZL63I8R-2012_ANAY8.biom')	0.0
510	('ZL63I8R', 8, 'HMP2_J35294_1_NS_T0_B0_0120_ZL63I8R-2013_ANAY8.biom')	0.0
511	('ZL63I8R', 9, 'HMP2_J35295_1_NS_T0_B0_0120_ZL63I8R-2014_ANAY8.biom')	0.0
512	('ZL63I8R', 10, 'HMP2_J35296_1_NS_T0_B0_0120_ZL63I8R-2015_ANAY8.biom')	0.0
513	('ZKVR426', 12, 'HMP2_J35297_1_NS_T0_B0_0120_ZKVR426-2011_ANAY8.biom')	0.0
514	('ZKVR426', 13, 'HMP2_J35298_1_NS_T0_B0_0120_ZKVR426-2012_ANAY8.biom')	0.0
515	('ZKVR426', 14, 'HMP2_J35299_1_NS_T0_B0_0120_ZKVR426-2013_APHU6.biom')	0.0
516	('ZKVR426', 15, 'HMP2_J35300_1_NS_T0_B0_0120_ZKVR426-2014_ANAY8.biom')	0.0
517	('ZJTKAE3', 6, 'HMP2_J35303_1_NS_T0_B0_0120_ZJTKAE3-2012_ANAY8.biom')	0.0
518	('ZJTKAE3', 7, 'HMP2_J35304_1_NS_T0_B0_0120_ZJTKAE3-2013_ANAY8.biom')	0.0
519	('ZJTKAE3', 8, 'HMP2_J35305_1_NS_T0_B0_0120_ZJTKAE3-2014_ANAY8.biom')	0.0
520	('ZJTKAE3', 9, 'HMP2_J35306_1_NS_T0_B0_0120_ZJTKAE3-2015_ANAY8.biom')	0.0
521	('ZOZOW1T', 55, 'HMP2_J35307_1_NS_T0_B0_0120_ZOZOW1T-6014_APHU6.biom')	0.0
522	('ZOZOW1T', 17, 'HMP2_J35308_1_NS_T0_B0_0120_ZOZOW1T-64_ANAY8.biom')	0.0
523	('ZNED4XZ', 2, 'HMP2_J35309_1_NS_T0_B0_0120_ZNED4XZ-02_APHU6.biom')	0.0
524	('ZNED4XZ', 5, 'HMP2_J35310_1_NS_T0_B0_0120_ZNED4XZ-04_APHU6.biom')	0.0
525	('ZNED4XZ', 3, 'HMP2_J35311_1_NS_T0_B0_0120_ZNED4XZ-3001_APHU6.biom')	0.0
526	('ZNED4XZ', 8, 'HMP2_J35312_1_NS_T0_B0_0120_ZNED4XZ-4013_APHU6.biom')	0.0
527	('ZNED4XZ', 6, 'HMP2_J35313_1_NS_T0_B0_0120_ZNED4XZ-4011_APHU6.biom')	0.0
528	('ZNED4XZ', 7, 'HMP2_J35314_1_NS_T0_B0_0120_ZNED4XZ-4012_APHU6.biom')	0.0
529	('ZNED4XZ', 9, 'HMP2_J35315_1_NS_T0_B0_0120_ZNED4XZ-4014_APHU6.biom')	0.0
530	('ZN9TKCJ', 1, 'HMP2_J35318_1_NS_T0_B0_0120_ZN9TKCJ-01_APHU6.biom')	0.0
531	('ZN0JE53', 1, 'HMP2_J35319_1_NS_T0_B0_0120_ZN0JE53-01_APHU6.biom')	0.0
532	('ZN0JE53', 3, 'HMP2_J35320_1_NS_T0_B0_0120_ZN0JE53-03_APHU6.biom')	0.0
533	('ZN0JE53', 4, 'HMP2_J35321_1_NS_T0_B0_0120_ZN0JE53-04_APHU6.biom')	0.0
534	('ZMBVNFM', 1, 'HMP2_J35323_1_NS_T0_B0_0120_ZMBVNFM-01_APHU6.biom')	0.0
535	('ZMBVNFM', 2, 'HMP2_J35324_1_NS_T0_B0_0120_ZMBVNFM-02_APHU6.biom')	0.0
536	('ZMBVNFM', 4, 'HMP2_J35325_1_NS_T0_B0_0120_ZMBVNFM-04_APHU6.biom')	0.0
537	('ZMBVNFM', 11, 'HMP2_J35326_1_NS_T0_B0_0120_ZMBVNFM-2015_APHU6.biom')	0.0
538	('ZMBH10Z', 1, 'HMP2_J35327_1_NS_T0_B0_0120_ZMBH10Z-01_APHU6.biom')	0.0
539	('ZMBH10Z', 2, 'HMP2_J35328_1_NS_T0_B0_0120_ZMBH10Z-02_APHU6.biom')	0.0
540	('ZM8YXDM', 1, 'HMP2_J35329_1_NS_T0_B0_0120_ZM8YXDM-01_APHU6.biom')	0.0
541	('ZM8YXDM', 3, 'HMP2_J35330_1_NS_T0_B0_0120_ZM8YXDM-03_APHU6.biom')	0.0
542	('ZM7JY3G', 1, 'HMP2_J35331_1_NS_T0_B0_0120_ZM7JY3G-01_APHU6.biom')	0.0
543	('ZM7JY3G', 2, 'HMP2_J35332_1_NS_T0_B0_0120_ZM7JY3G-02_APHU6.biom')	0.0
544	('ZM7JY3G', 4, 'HMP2_J35333_1_NS_T0_B0_0120_ZM7JY3G-04_APHU6.biom')	0.0
545	('ZM7JY3G', 5, 'HMP2_J35334_1_NS_T0_B0_0120_ZM7JY3G-05_APHU6.biom')	0.0
546	('ZLZNCLZ', 16, 'HMP2_J35335_1_NS_T0_B0_0120_ZLZNCLZ-2015_ANAY8.biom')	0.0
547	('ZYU89T9', 2, 'HMP2_J35336_1_NS_T0_B0_0120_ZYU89T9-02_APHU6.biom')	0.0
548	('ZYLJ7R7', 3, 'HMP2_J35337_1_NS_T0_B0_0120_ZYLJ7R7-4011_ANAY8.biom')	0.0
549	('ZYLJ7R7', 4, 'HMP2_J35338_1_NS_T0_B0_0120_ZYLJ7R7-4012_ANAY8.biom')	0.0
550	('ZYLJ7R7', 5, 'HMP2_J35339_1_NS_T0_B0_0120_ZYLJ7R7-4013_ANAY8.biom')	0.0
551	('ZYLJ7R7', 6, 'HMP2_J35340_1_NS_T0_B0_0120_ZYLJ7R7-4014_ANAY8.biom')	0.0
552	('ZY9XQJP', 2, 'HMP2_J35341_1_NS_T0_B0_0120_ZY9XQJP-02_APHU6.biom')	0.0
553	('ZY7IW45', 2, 'HMP2_J35342_1_NS_T0_B0_0120_ZY7IW45-02_APHU6.biom')	0.0
554	('ZY39SN0', 1, 'HMP2_J35343_1_NS_T0_B0_0120_ZY39SN0-01_APHU6.biom')	0.0
555	('ZX52KVK', 15, 'HMP2_J35347_1_NS_T0_B0_0120_ZX52KVK-2015_APHU6.biom')	0.0
556	('ZX52KVK', 3, 'HMP2_J35348_1_NS_T0_B0_0120_ZX52KVK-4011_APHU6.biom')	0.0
557	('ZX52KVK', 4, 'HMP2_J35349_1_NS_T0_B0_0120_ZX52KVK-4012_APHU6.biom')	0.0
558	('ZX52KVK', 5, 'HMP2_J35350_1_NS_T0_B0_0120_ZX52KVK-4013_APHU6.biom')	0.0
559	('ZX52KVK', 6, 'HMP2_J35351_1_NS_T0_B0_0120_ZX52KVK-4014_APHU6.biom')	0.0
560	('ZWHMV5E', 1, 'HMP2_J35353_1_NS_T0_B0_0120_ZWHMV5E-01_APHU6.biom')	0.0
561	('ZWCZHHY', 1, 'HMP2_J35354_1_NS_T0_B0_0120_ZWCZHHY-01_APHU6.biom')	0.81
562	('ZVNCGHM', 8, 'HMP2_J35355_1_NS_T0_B0_0120_ZVNCGHM-6012_APHU6.biom')	0.0
563	('ZVNCGHM', 9, 'HMP2_J35356_1_NS_T0_B0_0120_ZVNCGHM-6013-AL1_APHU6.biom')	0.0
564	('ZVNCGHM', 10, 'HMP2_J35357_1_NS_T0_B0_0120_ZVNCGHM-6014_APHU6.biom')	0.0
565	('ZVGW5FI', 2, 'HMP2_J35358_1_NS_T0_B0_0120_ZVGW5FI-02_APHU6.biom')	1.0
566	('ZV14SIB', 1, 'HMP2_J35359_1_NS_T0_B0_0120_ZV14SIB-01_APHU6.biom')	0.0
567	('ZLTUJTN', 2, 'HMP2_J35360_1_NS_T0_B0_0120_ZLTUJTN-06_APHU6.biom')	0.0
568	('ZLTUJTN', 3, 'HMP2_J35361_1_NS_T0_B0_0120_ZLTUJTN-07_APHU6.biom')	0.0
569	('ZLTUJTN', 4, 'HMP2_J35362_1_NS_T0_B0_0120_ZLTUJTN-08_APHU6.biom')	0.0
570	('ZLTUJTN', 5, 'HMP2_J35363_1_NS_T0_B0_0120_ZLTUJTN-09_APHU6.biom')	0.0
571	('ZLPZS0H', 2, 'HMP2_J35364_1_NS_T0_B0_0120_ZLPZS0H-06_APHU6.biom')	0.0
572	('ZLPZS0H', 3, 'HMP2_J35365_1_NS_T0_B0_0120_ZLPZS0H-07_APHU6.biom')	0.0
573	('ZLPZS0H', 4, 'HMP2_J35366_1_NS_T0_B0_0120_ZLPZS0H-08_APHU6.biom')	0.0
574	('ZL9BTWF', 8, 'HMP2_J35371_1_NS_T0_B0_0120_ZL9BTWF-07_ANAY8.biom')	0.0
575	('ZL63I8R', 3, 'HMP2_J35372_1_NS_T0_B0_0120_ZL63I8R-05_APHU6.biom')	0.0
576	('ZL63I8R', 4, 'HMP2_J35373_1_NS_T0_B0_0120_ZL63I8R-06_APHU6.biom')	0.0
577	('ZL63I8R', 5, 'HMP2_J35374_1_NS_T0_B0_0120_ZL63I8R-07_APHU6.biom')	0.0
578	('ZKFV71L', 4, 'HMP2_J35375_1_NS_T0_B0_0120_ZKFV71L-04_APHU6.biom')	0.0
579	('ZKFV71L', 3, 'HMP2_J35376_1_NS_T0_B0_0120_ZKFV71L-03_APHU6.biom')	0.0
580	('ZKFV71L', 5, 'HMP2_J35377_1_NS_T0_B0_0120_ZKFV71L-05_APHU6.biom')	0.0
581	('ZK4CK8Y', 3, 'HMP2_J35378_1_NS_T0_B0_0120_ZK4CK8Y-03_APHU6.biom')	0.0
582	('ZK4CK8Y', 4, 'HMP2_J35379_1_NS_T0_B0_0120_ZK4CK8Y-04_APHU6.biom')	0.0
583	('ZK4CK8Y', 5, 'HMP2_J35380_1_NS_T0_B0_0120_ZK4CK8Y-05_APHU6.biom')	0.0
584	('ZK4CK8Y', 6, 'HMP2_J35381_1_NS_T0_B0_0120_ZK4CK8Y-06_APHU6.biom')	0.0
585	('ZJXC41N', 1, 'HMP2_J35383_1_NS_T0_B0_0120_ZJXC41N-03_APHU6.biom')	0.0
586	('ZJTKAE3', 1, 'HMP2_J35384_1_NS_T0_B0_0120_ZJTKAE3-01_APHU6.biom')	0.0
587	('ZJTKAE3', 2, 'HMP2_J35385_1_NS_T0_B0_0120_ZJTKAE3-02_APHU6.biom')	0.0
588	('ZJTKAE3', 3, 'HMP2_J35386_1_NS_T0_B0_0120_ZJTKAE3-03_APHU6.biom')	0.0
589	('ZJTKAE3', 4, 'HMP2_J35387_1_NS_T0_B0_0120_ZJTKAE3-04_APHU6.biom')	0.0
590	('ZVNCGHM', 9, 'HMP2_J35389_1_NS_T0_B0_0120_ZVNCGHM-6013-AL2_APHU6.biom')	0.0
591	('ZYHHR4Z', 4, 'HMP2_J43832_1_ST_T0_B0_0120_ZVBQY1N-1023_ANBEN.biom')	0.11
592	('ZVBQY1N', 11, 'HMP2_J43833_1_NS_T0_B0_0120_ZVBQY1N-1024_ANAV8.biom')	0.0
593	('ZVBQY1N', 12, 'HMP2_J43834_1_NS_T0_B0_0120_ZVBQY1N-1025_ANAV8.biom')	0.0
594	('ZKVR426', 24, 'HMP2_J66931_1_NS_T0_B0_0120_ZKVR426-2025_APB54.biom')	0.0
595	('ZKVR426', 24, 'HMP2_J66931_1_NS_T0_B0_0120_ZKVR426-2025_ATJ68.biom')	0.0
596	('ZKVR426', 24, 'HMP2_J66931_1_NS_T0_B0_0120_ZKVR426-2025_AVU5J.biom')	0.0
597	('ZN3TBJM', 28, 'HMP2_J66938_1_NS_T0_B0_0120_ZN3TBJM-1023_APB54.biom')	0.0
598	('ZN3TBJM', 28, 'HMP2_J66938_1_NS_T0_B0_0120_ZN3TBJM-1023_ATJ68.biom')	0.0
599	('ZN3TBJM', 28, 'HMP2_J66938_1_NS_T0_B0_0120_ZN3TBJM-1023_AVU5J.biom')	0.0
600	('ZN3TBJM', 29, 'HMP2_J66941_1_NS_T0_B0_0120_ZN3TBJM-1025_APB54.biom')	0.0
601	('ZN3TBJM', 29, 'HMP2_J66941_1_NS_T0_B0_0120_ZN3TBJM-1025_ATJ68.biom')	0.0
602	('ZN3TBJM', 29, 'HMP2_J66941_1_NS_T0_B0_0120_ZN3TBJM-1025_AVU5J.biom')	0.64
603	('ZL9BTWF', 999, 'HMP2_J79421_1_NS_T0_B0_0120_ZL9BTWF-6022_B9GH6.biom')	0.0
604	('ZL9BTWF', 999, 'HMP2_J79421_1_NS_T0_B0_0120_ZL9BTWF-6022_B9GWL.biom')	0.0
605	('ZL63I8R', 13, 'HMP2_J79422_1_NS_T0_B0_0120_ZL63I8R-12_B9GH6.biom')	0.0
606	('ZL63I8R', 13, 'HMP2_J79422_1_NS_T0_B0_0120_ZL63I8R-12_B9GWL.biom')	0.0
607	('ZOZOW1T', 156, 'HMP2_J79423_1_NS_T0_B0_0120_ZOZOW1T-6045_B9GH6.biom')	0.0
608	('ZOZOW1T', 156, 'HMP2_J79423_1_NS_T0_B0_0120_ZOZOW1T-6045_B9GWL.biom')	0.0
609	('ZKVR426', 22, 'HMP2_J79424_1_NS_T0_B0_0120_ZKVR426-2023_B9GH6.biom')	0.0
610	('ZKVR426', 22, 'HMP2_J79424_1_NS_T0_B0_0120_ZKVR426-2023_B9GWL.biom')	0.0
611	('ZLGD9M0', 14, 'HMP2_J79425_1_NS_T0_B0_0120_ZLGD9M0-13_B9GH6.biom')	0.0
612	('ZLGD9M0', 14, 'HMP2_J79425_1_NS_T0_B0_0120_ZLGD9M0-13_B9GWL.biom')	0.0
613	('ZKVR426', 23, 'HMP2_J79427_1_NS_T0_B0_0120_ZKVR426-2024_B9GH6.biom')	0.0
614	('ZKVR426', 23, 'HMP2_J79427_1_NS_T0_B0_0120_ZKVR426-2024_B9GWL.biom')	0.0
615	('ZKFV71L', 12, 'HMP2_J79428_1_NS_T0_B0_0120_ZKFV71L-2014_B9GH6.biom')	0.0
616	('ZKFV71L', 12, 'HMP2_J79428_1_NS_T0_B0_0120_ZKFV71L-2014_B9GWL.biom')	0.0
617	('ZLPZS0H', 999, 'HMP2_J79429_1_NS_T0_B0_0120_ZLPZS0H-2016_B9GH6.biom')	0.0
618	('ZLPZS0H', 999, 'HMP2_J79429_1_NS_T0_B0_0120_ZLPZS0H-2016_B9GWL.biom')	0.0
619	('ZKFV71L', 13, 'HMP2_J79431_1_NS_T0_B0_0120_ZKFV71L-2015_B9GH6.biom')	0.0
620	('ZKFV71L', 13, 'HMP2_J79431_1_NS_T0_B0_0120_ZKFV71L-2015_B9GWL.biom')	0.0
621	('ZL63I8R', 14, 'HMP2_J79432_1_NS_T0_B0_0120_ZL63I8R-13_B9GH6.biom')	0.0
622	('ZL63I8R', 14, 'HMP2_J79432_1_NS_T0_B0_0120_ZL63I8R-13_B9GWL.biom')	0.0
623	('ZL63I8R', 17, 'HMP2_J79434_1_NS_T0_B0_0120_ZL63I8R-2011_B9GH6.biom')	0.0
624	('ZL63I8R', 17, 'HMP2_J79434_1_NS_T0_B0_0120_ZL63I8R-2011_B9GWL.biom')	0.0
625	('ZWCZHHY', 7, 'HMP2_J79438_1_NS_T0_B0_0120_ZWCZHHY-07_B9GH6.biom')	0.0
626	('ZWCZHHY', 7, 'HMP2_J79438_1_NS_T0_B0_0120_ZWCZHHY-07_B9GWL.biom')	0.0
627	('ZN9YTFN', 28, 'HMP2_J79439_1_NS_T0_B0_0120_ZN9YTFN-09_B9GH6.biom')	0.0
628	('ZN9YTFN', 28, 'HMP2_J79439_1_NS_T0_B0_0120_ZN9YTFN-09_B9GWL.biom')	0.0
629	('ZMBVNFM', 20, 'HMP2_J79440_1_NS_T0_B0_0120_ZMBVNFM-1025_B9GH6.biom')	0.0
630	('ZMBVNFM', 20, 'HMP2_J79440_1_NS_T0_B0_0120_ZMBVNFM-1025_B9GWL.biom')	0.0
631	('ZXHCGKV', 6, 'HMP2_J79441_1_NS_T0_B0_0120_ZXHCGKV-07_B9GH6.biom')	0.0
632	('ZXHCGKV', 6, 'HMP2_J79441_1_NS_T0_B0_0120_ZXHCGKV-07_B9GWL.biom')	0.0
633	('ZUF48YS', 4, 'HMP2_J79443_1_NS_T0_B0_0120_ZUF48YS-04_B9GH6.biom')	0.0
634	('ZUF48YS', 4, 'HMP2_J79443_1_NS_T0_B0_0120_ZUF48YS-04_B9GWL.biom')	0.0
635	('ZOZOW1T', 178, 'HMP2_J79444_1_NS_T0_B0_0120_ZOZOW1T-7015_B9GH6.biom')	0.0
636	('ZOZOW1T', 178, 'HMP2_J79444_1_NS_T0_B0_0120_ZOZOW1T-7015_B9GWL.biom')	0.0
637	('ZOZOW1T', 180, 'HMP2_J79445_1_NS_T0_B0_0120_ZOZOW1T-7016_B9GH6.biom')	0.0
638	('ZOZOW1T', 180, 'HMP2_J79445_1_NS_T0_B0_0120_ZOZOW1T-7016_B9GWL.biom')	1.0
639	('ZOZOW1T', 180, 'HMP2_J79445_1_NS_T0_B0_0120_ZOZOW1T-7016_B9HH8.biom')	0.0
640	('ZX52KVK', 34, 'HMP2_J79446_1_NS_T0_B0_0120_ZX52KVK-07_B9GH6.biom')	0.0
641	('ZX52KVK', 34, 'HMP2_J79446_1_NS_T0_B0_0120_ZX52KVK-07_B9GWL.biom')	0.0
642	('ZTXWLP3', 4, 'HMP2_J79447_1_NS_T0_B0_0120_ZTXWLP3-04_B9GH6.biom')	0.0
643	('ZTXWLP3', 4, 'HMP2_J79447_1_NS_T0_B0_0120_ZTXWLP3-04_B9GWL.biom')	0.0
